performance_id,song_id,video_id,start_seconds,end_seconds,published_at
perf_0001,song_0001,NhGrb8nfxm8,808,1065,2025-12-27T14:47:25Z
perf_0002,song_0002,NhGrb8nfxm8,1087,1337,2025-12-27T14:47:25Z
perf_0003,song_0003,NhGrb8nfxm8,1347,1608,2025-12-27T14:47:25Z
perf_0004,song_0004,NhGrb8nfxm8,1625,1961,2025-12-27T14:47:25Z
perf_0005,song_0005,NhGrb8nfxm8,1976,2293,2025-12-27T14:47:25Z
perf_0006,song_0006,NhGrb8nfxm8,2717,2974,2025-12-27T14:47:25Z
perf_0007,song_0007,NhGrb8nfxm8,3040,3291,2025-12-27T14:47:25Z
perf_0008,song_0008,NhGrb8nfxm8,3334,3630,2025-12-27T14:47:25Z
perf_0009,song_0009,2t1agIpQuWM,1486,1721,2025-12-10T17:07:13Z
perf_0010,song_0010,2t1agIpQuWM,1778,2073,2025-12-10T17:07:13Z
perf_0011,song_0011,2t1agIpQuWM,2178,2444,2025-12-10T17:07:13Z
perf_0012,song_0012,2t1agIpQuWM,2485,2750,2025-12-10T17:07:13Z
perf_0013,song_0013,2t1agIpQuWM,2854,3161,2025-12-10T17:07:13Z
perf_0014,song_0014,2t1agIpQuWM,3416,3720,2025-12-10T17:07:13Z
perf_0015,song_0005,2t1agIpQuWM,3812,4133,2025-12-10T17:07:13Z
perf_0016,song_0015,2t1agIpQuWM,4254,4638,2025-12-10T17:07:13Z
perf_0017,song_0016,2t1agIpQuWM,4750,5060,2025-12-10T17:07:13Z
perf_0018,song_0017,2t1agIpQuWM,5113,5400,2025-12-10T17:07:13Z
perf_0019,song_0003,2t1agIpQuWM,5820,6116,2025-12-10T17:07:13Z
perf_0020,song_0001,2t1agIpQuWM,6148,6379,2025-12-10T17:07:13Z
perf_0021,song_0018,2t1agIpQuWM,6448,6761,2025-12-10T17:07:13Z
perf_0022,song_0019,2t1agIpQuWM,6819,7076,2025-12-10T17:07:13Z
perf_0023,song_0008,2t1agIpQuWM,7251,7543,2025-12-10T17:07:13Z
perf_0024,song_0020,2t1agIpQuWM,7650,8081,2025-12-10T17:07:13Z
perf_0025,song_0021,2t1agIpQuWM,8419,8739,2025-12-10T17:07:13Z
perf_0026,song_0022,2t1agIpQuWM,8873,9213,2025-12-10T17:07:13Z
perf_0027,song_0023,2t1agIpQuWM,9292,9607,2025-12-10T17:07:13Z
perf_0028,song_0024,oPnoS1kgUjM,773,1240,2025-11-14T17:10:20Z
perf_0029,song_0025,oPnoS1kgUjM,1240,1509,2025-11-14T17:10:20Z
perf_0030,song_0026,oPnoS1kgUjM,1509,1834,2025-11-14T17:10:20Z
perf_0031,song_0027,oPnoS1kgUjM,1834,2180,2025-11-14T17:10:20Z
perf_0032,song_0028,oPnoS1kgUjM,2180,2600,2025-11-14T17:10:20Z
perf_0033,song_0029,oPnoS1kgUjM,2600,2868,2025-11-14T17:10:20Z
perf_0034,song_0030,oPnoS1kgUjM,2868,2918,2025-11-14T17:10:20Z
perf_0035,song_0031,oPnoS1kgUjM,2918,3234,2025-11-14T17:10:20Z
perf_0036,song_0032,oPnoS1kgUjM,3234,3604,2025-11-14T17:10:20Z
perf_0037,song_0033,oPnoS1kgUjM,3604,4014,2025-11-14T17:10:20Z
perf_0038,song_0034,oPnoS1kgUjM,4014,4350,2025-11-14T17:10:20Z
perf_0039,song_0035,oPnoS1kgUjM,4350,4789,2025-11-14T17:10:20Z
perf_0040,song_0036,oPnoS1kgUjM,4789,5547,2025-11-14T17:10:20Z
perf_0041,song_0037,oPnoS1kgUjM,5547,5823,2025-11-14T17:10:20Z
perf_0042,song_0038,oPnoS1kgUjM,5823,6248,2025-11-14T17:10:20Z
perf_0043,song_0039,oPnoS1kgUjM,6248,6625,2025-11-14T17:10:20Z
perf_0044,song_0040,oPnoS1kgUjM,6625,6998,2025-11-14T17:10:20Z
perf_0045,song_0041,oPnoS1kgUjM,6998,7626,2025-11-14T17:10:20Z
perf_0046,song_0042,oPnoS1kgUjM,7626,7905,2025-11-14T17:10:20Z
perf_0047,song_0043,oPnoS1kgUjM,7905,8265,2025-11-14T17:10:20Z
perf_0048,song_0044,oPnoS1kgUjM,8265,8575,2025-11-14T17:10:20Z
perf_0049,song_0045,oPnoS1kgUjM,8575,8866,2025-11-14T17:10:20Z
perf_0050,song_0046,oPnoS1kgUjM,8866,9142,2025-11-14T17:10:20Z
perf_0051,song_0047,oPnoS1kgUjM,9142,9442,2025-11-14T17:10:20Z
perf_0052,song_0048,pnxeFZFreFU,1115,1570,2025-09-28T14:48:21Z
perf_0053,song_0049,pnxeFZFreFU,1570,1787,2025-09-28T14:48:21Z
perf_0054,song_0050,pnxeFZFreFU,1787,2128,2025-09-28T14:48:21Z
perf_0055,song_0051,pnxeFZFreFU,2128,2446,2025-09-28T14:48:21Z
perf_0056,song_0052,pnxeFZFreFU,2446,2786,2025-09-28T14:48:21Z
perf_0057,song_0053,pnxeFZFreFU,2786,3136,2025-09-28T14:48:21Z
perf_0058,song_0054,pnxeFZFreFU,3136,3428,2025-09-28T14:48:21Z
perf_0059,song_0055,pnxeFZFreFU,3428,3725,2025-09-28T14:48:21Z
perf_0060,song_0056,pnxeFZFreFU,3725,4343,2025-09-28T14:48:21Z
perf_0061,song_0057,pnxeFZFreFU,4343,4643,2025-09-28T14:48:21Z
perf_0062,song_0058,zmo2hLXfBNU,6529,9734,2025-09-25T17:25:32Z
perf_0063,song_0059,zmo2hLXfBNU,9734,10621,2025-09-25T17:25:32Z
perf_0064,song_0060,zmo2hLXfBNU,10621,10814,2025-09-25T17:25:32Z
perf_0065,song_0061,zmo2hLXfBNU,10814,11098,2025-09-25T17:25:32Z
perf_0066,song_0062,zmo2hLXfBNU,11098,11280,2025-09-25T17:25:32Z
perf_0067,song_0063,zmo2hLXfBNU,11280,11580,2025-09-25T17:25:32Z
perf_0068,song_0064,ISFNqCgF9X8,885,1225,2025-09-20T17:00:29Z
perf_0069,song_0007,ISFNqCgF9X8,1225,1533,2025-09-20T17:00:29Z
perf_0070,song_0065,ISFNqCgF9X8,1533,1886,2025-09-20T17:00:29Z
perf_0071,song_0066,ISFNqCgF9X8,1886,2155,2025-09-20T17:00:29Z
perf_0072,song_0067,ISFNqCgF9X8,2155,2524,2025-09-20T17:00:29Z
perf_0073,song_0068,ISFNqCgF9X8,2524,2822,2025-09-20T17:00:29Z
perf_0074,song_0006,ISFNqCgF9X8,2822,3142,2025-09-20T17:00:29Z
perf_0075,song_0069,ISFNqCgF9X8,3142,3413,2025-09-20T17:00:29Z
perf_0076,song_0070,ISFNqCgF9X8,3413,3734,2025-09-20T17:00:29Z
perf_0077,song_0016,ISFNqCgF9X8,3734,4139,2025-09-20T17:00:29Z
perf_0078,song_0071,ISFNqCgF9X8,4139,4526,2025-09-20T17:00:29Z
perf_0079,song_0072,ISFNqCgF9X8,4526,4875,2025-09-20T17:00:29Z
perf_0080,song_0073,ISFNqCgF9X8,4875,5303,2025-09-20T17:00:29Z
perf_0081,song_0074,ISFNqCgF9X8,5303,5669,2025-09-20T17:00:29Z
perf_0082,song_0001,ISFNqCgF9X8,5669,5981,2025-09-20T17:00:29Z
perf_0083,song_0011,ISFNqCgF9X8,5981,6308,2025-09-20T17:00:29Z
perf_0084,song_0075,ISFNqCgF9X8,6308,6705,2025-09-20T17:00:29Z
perf_0085,song_0076,ISFNqCgF9X8,6705,7005,2025-09-20T17:00:29Z
perf_0086,song_0077,qKisy4gc13A,975,1250,2025-09-14T15:26:02Z
perf_0087,song_0078,qKisy4gc13A,1250,1773,2025-09-14T15:26:02Z
perf_0088,song_0079,qKisy4gc13A,1773,2007,2025-09-14T15:26:02Z
perf_0089,song_0080,qKisy4gc13A,2007,2216,2025-09-14T15:26:02Z
perf_0090,song_0081,qKisy4gc13A,2216,2547,2025-09-14T15:26:02Z
perf_0091,song_0082,qKisy4gc13A,2547,2865,2025-09-14T15:26:02Z
perf_0092,song_0083,qKisy4gc13A,2865,3218,2025-09-14T15:26:02Z
perf_0093,song_0084,qKisy4gc13A,3218,3545,2025-09-14T15:26:02Z
perf_0094,song_0085,qKisy4gc13A,3545,3944,2025-09-14T15:26:02Z
perf_0095,song_0086,qKisy4gc13A,3944,4173,2025-09-14T15:26:02Z
perf_0096,song_0087,qKisy4gc13A,4173,4545,2025-09-14T15:26:02Z
perf_0097,song_0088,qKisy4gc13A,4545,4875,2025-09-14T15:26:02Z
perf_0098,song_0089,qKisy4gc13A,4875,5700,2025-09-14T15:26:02Z
perf_0099,song_0091,qKisy4gc13A,5700,6713,2025-09-14T15:26:02Z
perf_0100,song_0090,qKisy4gc13A,6713,7013,2025-09-14T15:26:02Z
perf_0101,song_0092,qIM8iww9zQQ,1240,1549,2025-09-01T16:43:25Z
perf_0102,song_0093,qIM8iww9zQQ,1549,1788,2025-09-01T16:43:25Z
perf_0103,song_0094,qIM8iww9zQQ,1788,2083,2025-09-01T16:43:25Z
perf_0104,song_0095,qIM8iww9zQQ,2083,2317,2025-09-01T16:43:25Z
perf_0105,song_0096,qIM8iww9zQQ,2317,2560,2025-09-01T16:43:25Z
perf_0106,song_0097,qIM8iww9zQQ,2560,2946,2025-09-01T16:43:25Z
perf_0107,song_0098,qIM8iww9zQQ,2946,3175,2025-09-01T16:43:25Z
perf_0108,song_0099,qIM8iww9zQQ,3175,3375,2025-09-01T16:43:25Z
perf_0109,song_0100,qIM8iww9zQQ,3375,3642,2025-09-01T16:43:25Z
perf_0110,song_0101,qIM8iww9zQQ,3642,3968,2025-09-01T16:43:25Z
perf_0111,song_0102,qIM8iww9zQQ,3968,4235,2025-09-01T16:43:25Z
perf_0112,song_0103,qIM8iww9zQQ,4235,4523,2025-09-01T16:43:25Z
perf_0113,song_0104,qIM8iww9zQQ,4523,4828,2025-09-01T16:43:25Z
perf_0114,song_0105,qIM8iww9zQQ,4828,5055,2025-09-01T16:43:25Z
perf_0115,song_0106,qIM8iww9zQQ,5055,5388,2025-09-01T16:43:25Z
perf_0116,song_0107,qIM8iww9zQQ,5388,5978,2025-09-01T16:43:25Z
perf_0117,song_0108,qIM8iww9zQQ,5978,6366,2025-09-01T16:43:25Z
perf_0118,song_0109,qIM8iww9zQQ,6366,6632,2025-09-01T16:43:25Z
perf_0119,song_0110,qIM8iww9zQQ,6632,7035,2025-09-01T16:43:25Z
perf_0120,song_0111,qIM8iww9zQQ,7035,7277,2025-09-01T16:43:25Z
perf_0121,song_0112,qIM8iww9zQQ,7277,7503,2025-09-01T16:43:25Z
perf_0122,song_0113,qIM8iww9zQQ,7503,7784,2025-09-01T16:43:25Z
perf_0123,song_0114,qIM8iww9zQQ,7784,8049,2025-09-01T16:43:25Z
perf_0124,song_0115,qIM8iww9zQQ,8049,8305,2025-09-01T16:43:25Z
perf_0125,song_0116,qIM8iww9zQQ,8305,8556,2025-09-01T16:43:25Z
perf_0126,song_0117,qIM8iww9zQQ,8556,9115,2025-09-01T16:43:25Z
perf_0127,song_0118,qIM8iww9zQQ,9115,9359,2025-09-01T16:43:25Z
perf_0128,song_0119,qIM8iww9zQQ,9359,9618,2025-09-01T16:43:25Z
perf_0129,song_0120,qIM8iww9zQQ,9618,9918,2025-09-01T16:43:25Z
perf_0130,song_0121,2DyAXgJtpJM,1368,1621,2025-08-24T16:56:21Z
perf_0131,song_0122,2DyAXgJtpJM,1652,1883,2025-08-24T16:56:21Z
perf_0132,song_0123,2DyAXgJtpJM,2701,3015,2025-08-24T16:56:21Z
perf_0133,song_0124,2DyAXgJtpJM,3150,3344,2025-08-24T16:56:21Z
perf_0134,song_0125,2DyAXgJtpJM,3351,3538,2025-08-24T16:56:21Z
perf_0135,song_0126,2DyAXgJtpJM,3545,3798,2025-08-24T16:56:21Z
perf_0136,song_0127,2DyAXgJtpJM,3805,4010,2025-08-24T16:56:21Z
perf_0137,song_0128,2DyAXgJtpJM,4526,4778,2025-08-24T16:56:21Z
perf_0138,song_0129,2DyAXgJtpJM,4783,5063,2025-08-24T16:56:21Z
perf_0139,song_0130,2DyAXgJtpJM,5072,5348,2025-08-24T16:56:21Z
perf_0140,song_0131,2DyAXgJtpJM,5376,5615,2025-08-24T16:56:21Z
perf_0141,song_0132,2DyAXgJtpJM,5650,5836,2025-08-24T16:56:21Z
perf_0142,song_0133,BRYJKfmxHvY,723,809,2025-08-03T11:31:02Z
perf_0143,song_0016,BRYJKfmxHvY,843,1118,2025-08-03T11:31:02Z
perf_0144,song_0134,BRYJKfmxHvY,1132,1374,2025-08-03T11:31:02Z
perf_0145,song_0135,BRYJKfmxHvY,1504,1781,2025-08-03T11:31:02Z
perf_0146,song_0136,BRYJKfmxHvY,1793,2102,2025-08-03T11:31:02Z
perf_0147,song_0137,BRYJKfmxHvY,2138,2382,2025-08-03T11:31:02Z
perf_0148,song_0138,BRYJKfmxHvY,2420,2721,2025-08-03T11:31:02Z
perf_0149,song_0139,BRYJKfmxHvY,2740,2975,2025-08-03T11:31:02Z
perf_0150,song_0140,BRYJKfmxHvY,3119,3427,2025-08-03T11:31:02Z
perf_0151,song_0141,BRYJKfmxHvY,3440,3687,2025-08-03T11:31:02Z
perf_0152,song_0142,BRYJKfmxHvY,3716,4075,2025-08-03T11:31:02Z
perf_0153,song_0069,BRYJKfmxHvY,4096,4289,2025-08-03T11:31:02Z
perf_0154,song_0143,BRYJKfmxHvY,4524,4895,2025-08-03T11:31:02Z
perf_0155,song_0070,BRYJKfmxHvY,4907,5186,2025-08-03T11:31:02Z
perf_0156,song_0144,BRYJKfmxHvY,5195,5289,2025-08-03T11:31:02Z
perf_0157,song_0145,BRYJKfmxHvY,5504,5723,2025-08-03T11:31:02Z
perf_0158,song_0146,BRYJKfmxHvY,5751,5981,2025-08-03T11:31:02Z
perf_0159,song_0147,BRYJKfmxHvY,6079,6477,2025-08-03T11:31:02Z
perf_0160,song_0148,BRYJKfmxHvY,6490,6771,2025-08-03T11:31:02Z
perf_0161,song_0149,BRYJKfmxHvY,7444,7697,2025-08-03T11:31:02Z
perf_0162,song_0150,BRYJKfmxHvY,7723,7890,2025-08-03T11:31:02Z
perf_0163,song_0075,BRYJKfmxHvY,7954,8263,2025-08-03T11:31:02Z
perf_0164,song_0151,BRYJKfmxHvY,8277,8604,2025-08-03T11:31:02Z
perf_0165,song_0066,BRYJKfmxHvY,8624,8842,2025-08-03T11:31:02Z
perf_0166,song_0152,BRYJKfmxHvY,9019,9303,2025-08-03T11:31:02Z
perf_0167,song_0006,BRYJKfmxHvY,9319,9588,2025-08-03T11:31:02Z
perf_0168,song_0153,BRYJKfmxHvY,9602,9940,2025-08-03T11:31:02Z
perf_0169,song_0017,BRYJKfmxHvY,10008,10243,2025-08-03T11:31:02Z
perf_0170,song_0154,BRYJKfmxHvY,10527,10788,2025-08-03T11:31:02Z
perf_0171,song_0015,BRYJKfmxHvY,10876,11228,2025-08-03T11:31:02Z
perf_0172,song_0067,BRYJKfmxHvY,11250,11557,2025-08-03T11:31:02Z
perf_0173,song_0155,BRYJKfmxHvY,11871,12141,2025-08-03T11:31:02Z
perf_0174,song_0156,BRYJKfmxHvY,12166,12408,2025-08-03T11:31:02Z
perf_0175,song_0157,BRYJKfmxHvY,12424,12625,2025-08-03T11:31:02Z
perf_0176,song_0158,BRYJKfmxHvY,13368,13636,2025-08-03T11:31:02Z
perf_0177,song_0007,BRYJKfmxHvY,13666,13895,2025-08-03T11:31:02Z
perf_0178,song_0159,BRYJKfmxHvY,14036,14320,2025-08-03T11:31:02Z
perf_0179,song_0160,BRYJKfmxHvY,14337,14534,2025-08-03T11:31:02Z
perf_0180,song_0065,BRYJKfmxHvY,14547,14799,2025-08-03T11:31:02Z
perf_0181,song_0161,BRYJKfmxHvY,14863,15179,2025-08-03T11:31:02Z
perf_0182,song_0162,BRYJKfmxHvY,15197,15529,2025-08-03T11:31:02Z
perf_0183,song_0163,BRYJKfmxHvY,15727,15989,2025-08-03T11:31:02Z
perf_0184,song_0064,BRYJKfmxHvY,16013,16298,2025-08-03T11:31:02Z
perf_0185,song_0164,BRYJKfmxHvY,16334,16501,2025-08-03T11:31:02Z
perf_0186,song_0165,BRYJKfmxHvY,17123,17324,2025-08-03T11:31:02Z
perf_0187,song_0166,BRYJKfmxHvY,17334,17586,2025-08-03T11:31:02Z
perf_0188,song_0167,BRYJKfmxHvY,17598,17809,2025-08-03T11:31:02Z
perf_0189,song_0168,BRYJKfmxHvY,18581,18645,2025-08-03T11:31:02Z
perf_0190,song_0169,BRYJKfmxHvY,18655,18888,2025-08-03T11:31:02Z
perf_0191,song_0170,BRYJKfmxHvY,18898,19165,2025-08-03T11:31:02Z
perf_0192,song_0171,BRYJKfmxHvY,19177,19467,2025-08-03T11:31:02Z
perf_0193,song_0172,BRYJKfmxHvY,19477,19730,2025-08-03T11:31:02Z
perf_0194,song_0173,BRYJKfmxHvY,19985,20269,2025-08-03T11:31:02Z
perf_0195,song_0174,BRYJKfmxHvY,20324,20667,2025-08-03T11:31:02Z
perf_0196,song_0175,BRYJKfmxHvY,20678,20846,2025-08-03T11:31:02Z
perf_0197,song_0176,BRYJKfmxHvY,21566,21889,2025-08-03T11:31:02Z
perf_0198,song_0177,BRYJKfmxHvY,21903,22104,2025-08-03T11:31:02Z
perf_0199,song_0178,BRYJKfmxHvY,22114,22331,2025-08-03T11:31:02Z
perf_0200,song_0179,BRYJKfmxHvY,22348,22618,2025-08-03T11:31:02Z
perf_0201,song_0180,BRYJKfmxHvY,22635,22854,2025-08-03T11:31:02Z
perf_0202,song_0181,BRYJKfmxHvY,22921,23183,2025-08-03T11:31:02Z
perf_0203,song_0182,BRYJKfmxHvY,23197,23491,2025-08-03T11:31:02Z
perf_0204,song_0183,BRYJKfmxHvY,23695,23940,2025-08-03T11:31:02Z
perf_0205,song_0184,BRYJKfmxHvY,23970,24140,2025-08-03T11:31:02Z
perf_0206,song_0009,HlkqUKPevk4,699,913,2025-08-02T12:24:31Z
perf_0207,song_0011,HlkqUKPevk4,928,1180,2025-08-02T12:24:31Z
perf_0208,song_0018,HlkqUKPevk4,1192,1496,2025-08-02T12:24:31Z
perf_0209,song_0003,HlkqUKPevk4,1520,1767,2025-08-02T12:24:31Z
perf_0210,song_0185,HlkqUKPevk4,1778,2096,2025-08-02T12:24:31Z
perf_0211,song_0004,HlkqUKPevk4,2240,2553,2025-08-02T12:24:31Z
perf_0212,song_0186,HlkqUKPevk4,2569,2867,2025-08-02T12:24:31Z
perf_0213,song_0014,HlkqUKPevk4,2907,3200,2025-08-02T12:24:31Z
perf_0214,song_0187,HlkqUKPevk4,3220,3530,2025-08-02T12:24:31Z
perf_0215,song_0005,HlkqUKPevk4,3541,3857,2025-08-02T12:24:31Z
perf_0216,song_0020,HlkqUKPevk4,4661,5059,2025-08-02T12:24:31Z
perf_0217,song_0019,HlkqUKPevk4,5078,5320,2025-08-02T12:24:31Z
perf_0218,song_0001,HlkqUKPevk4,5335,5567,2025-08-02T12:24:31Z
perf_0219,song_0188,HlkqUKPevk4,5605,5855,2025-08-02T12:24:31Z
perf_0220,song_0074,HlkqUKPevk4,5878,6137,2025-08-02T12:24:31Z
perf_0221,song_0013,HlkqUKPevk4,6283,6530,2025-08-02T12:24:31Z
perf_0222,song_0189,HlkqUKPevk4,6544,6908,2025-08-02T12:24:31Z
perf_0223,song_0190,HlkqUKPevk4,6922,7190,2025-08-02T12:24:31Z
perf_0224,song_0191,HlkqUKPevk4,7336,7570,2025-08-02T12:24:31Z
perf_0225,song_0192,HlkqUKPevk4,7595,7914,2025-08-02T12:24:31Z
perf_0226,song_0193,HlkqUKPevk4,8517,8774,2025-08-02T12:24:31Z
perf_0227,song_0010,HlkqUKPevk4,8795,9063,2025-08-02T12:24:31Z
perf_0228,song_0194,HlkqUKPevk4,9075,9320,2025-08-02T12:24:31Z
perf_0229,song_0195,HlkqUKPevk4,9344,9606,2025-08-02T12:24:31Z
perf_0230,song_0196,HlkqUKPevk4,9623,9844,2025-08-02T12:24:31Z
perf_0231,song_0197,HlkqUKPevk4,10200,10492,2025-08-02T12:24:31Z
perf_0232,song_0198,HlkqUKPevk4,10513,10797,2025-08-02T12:24:31Z
perf_0233,song_0199,HlkqUKPevk4,10807,11059,2025-08-02T12:24:31Z
perf_0234,song_0200,HlkqUKPevk4,11093,11366,2025-08-02T12:24:31Z
perf_0235,song_0201,HlkqUKPevk4,11427,11755,2025-08-02T12:24:31Z
perf_0236,song_0202,HlkqUKPevk4,11767,12049,2025-08-02T12:24:31Z
perf_0237,song_0203,HlkqUKPevk4,12072,12399,2025-08-02T12:24:31Z
perf_0238,song_0204,HlkqUKPevk4,12742,12948,2025-08-02T12:24:31Z
perf_0239,song_0205,HlkqUKPevk4,12973,13221,2025-08-02T12:24:31Z
perf_0240,song_0206,HlkqUKPevk4,13274,13526,2025-08-02T12:24:31Z
perf_0241,song_0207,HlkqUKPevk4,13658,13954,2025-08-02T12:24:31Z
perf_0242,song_0073,HlkqUKPevk4,13969,14315,2025-08-02T12:24:31Z
perf_0243,song_0208,HlkqUKPevk4,14408,14619,2025-08-02T12:24:31Z
perf_0244,song_0008,HlkqUKPevk4,14629,14900,2025-08-02T12:24:31Z
perf_0245,song_0209,HlkqUKPevk4,14959,15174,2025-08-02T12:24:31Z
perf_0246,song_0210,HlkqUKPevk4,15799,16043,2025-08-02T12:24:31Z
perf_0247,song_0211,HlkqUKPevk4,16062,16295,2025-08-02T12:24:31Z
perf_0248,song_0076,HlkqUKPevk4,16313,16688,2025-08-02T12:24:31Z
perf_0249,song_0212,HlkqUKPevk4,16718,16950,2025-08-02T12:24:31Z
perf_0250,song_0213,HlkqUKPevk4,16986,17246,2025-08-02T12:24:31Z
perf_0251,song_0072,HlkqUKPevk4,17413,17706,2025-08-02T12:24:31Z
perf_0252,song_0214,HlkqUKPevk4,17733,17909,2025-08-02T12:24:31Z
perf_0253,song_0215,HlkqUKPevk4,17948,18241,2025-08-02T12:24:31Z
perf_0254,song_0216,HlkqUKPevk4,18259,18528,2025-08-02T12:24:31Z
perf_0255,song_0217,HlkqUKPevk4,18557,18899,2025-08-02T12:24:31Z
perf_0256,song_0218,HlkqUKPevk4,19247,19502,2025-08-02T12:24:31Z
perf_0257,song_0219,HlkqUKPevk4,19515,19907,2025-08-02T12:24:31Z
perf_0258,song_0220,HlkqUKPevk4,19962,20152,2025-08-02T12:24:31Z
perf_0259,song_0221,HlkqUKPevk4,20914,21025,2025-08-02T12:24:31Z
perf_0260,song_0071,HlkqUKPevk4,21037,21345,2025-08-02T12:24:31Z
perf_0261,song_0222,HlkqUKPevk4,21409,21607,2025-08-02T12:24:31Z
perf_0262,song_0223,HlkqUKPevk4,21636,21819,2025-08-02T12:24:31Z
perf_0263,song_0224,HlkqUKPevk4,21864,22083,2025-08-02T12:24:31Z
perf_0264,song_0225,HlkqUKPevk4,22134,22353,2025-08-02T12:24:31Z
perf_0265,song_0226,HlkqUKPevk4,22511,22842,2025-08-02T12:24:31Z
perf_0266,song_0227,HlkqUKPevk4,22857,23198,2025-08-02T12:24:31Z
perf_0267,song_0228,HlkqUKPevk4,23560,23815,2025-08-02T12:24:31Z
perf_0268,song_0229,HlkqUKPevk4,23848,24109,2025-08-02T12:24:31Z
perf_0269,song_0230,HlkqUKPevk4,24169,24470,2025-08-02T12:24:31Z
perf_0270,song_0231,HlkqUKPevk4,24507,24810,2025-08-02T12:24:31Z
perf_0271,song_0232,HlkqUKPevk4,25310,25500,2025-08-02T12:24:31Z
perf_0272,song_0233,HlkqUKPevk4,25514,25719,2025-08-02T12:24:31Z
perf_0273,song_0234,HlkqUKPevk4,25735,25904,2025-08-02T12:24:31Z
perf_0274,song_0235,HlkqUKPevk4,25941,26180,2025-08-02T12:24:31Z
perf_0275,song_0012,HlkqUKPevk4,26230,26469,2025-08-02T12:24:31Z
perf_0276,song_0236,HlkqUKPevk4,26504,26836,2025-08-02T12:24:31Z
perf_0277,song_0037,KnYyMnHPcPc,570,1033,2025-07-17T13:31:55Z
perf_0278,song_0237,KnYyMnHPcPc,1033,1514,2025-07-17T13:31:55Z
perf_0279,song_0024,KnYyMnHPcPc,1514,1937,2025-07-17T13:31:55Z
perf_0280,song_0047,KnYyMnHPcPc,1937,2474,2025-07-17T13:31:55Z
perf_0281,song_0033,KnYyMnHPcPc,2474,2927,2025-07-17T13:31:55Z
perf_0282,song_0032,KnYyMnHPcPc,2927,3362,2025-07-17T13:31:55Z
perf_0283,song_0045,KnYyMnHPcPc,3362,3866,2025-07-17T13:31:55Z
perf_0284,song_0238,KnYyMnHPcPc,3866,4286,2025-07-17T13:31:55Z
perf_0285,song_0239,KnYyMnHPcPc,4286,4636,2025-07-17T13:31:55Z
perf_0286,song_0034,KnYyMnHPcPc,4636,5027,2025-07-17T13:31:55Z
perf_0287,song_0040,KnYyMnHPcPc,5027,5451,2025-07-17T13:31:55Z
perf_0288,song_0041,KnYyMnHPcPc,5451,5827,2025-07-17T13:31:55Z
perf_0289,song_0035,KnYyMnHPcPc,5827,6484,2025-07-17T13:31:55Z
perf_0290,song_0240,KnYyMnHPcPc,6484,6958,2025-07-17T13:31:55Z
perf_0291,song_0044,KnYyMnHPcPc,6958,7333,2025-07-17T13:31:55Z
perf_0292,song_0046,KnYyMnHPcPc,7333,7633,2025-07-17T13:31:55Z
perf_0293,song_0241,ZKQZXVh5MmE,532,588,2025-12-05T18:23:53Z
perf_0294,song_0242,ZKQZXVh5MmE,588,961,2025-12-05T18:23:53Z
perf_0295,song_0243,ZKQZXVh5MmE,1025,1233,2025-12-05T18:23:53Z
perf_0296,song_0244,ZKQZXVh5MmE,1369,1648,2025-12-05T18:23:53Z
perf_0297,song_0245,ZKQZXVh5MmE,1790,2010,2025-12-05T18:23:53Z
perf_0298,song_0246,ZKQZXVh5MmE,2378,2671,2025-12-05T18:23:53Z
perf_0299,song_0247,ZKQZXVh5MmE,2800,3004,2025-12-05T18:23:53Z
perf_0300,song_0248,ZKQZXVh5MmE,3455,3538,2025-12-05T18:23:53Z
perf_0301,song_0249,ZKQZXVh5MmE,3538,3804,2025-12-05T18:23:53Z
perf_0302,song_0250,ZKQZXVh5MmE,3856,4132,2025-12-05T18:23:53Z
perf_0303,song_0251,ZKQZXVh5MmE,4312,4549,2025-12-05T18:23:53Z
perf_0304,song_0252,ZKQZXVh5MmE,5720,6056,2025-12-05T18:23:53Z
perf_0305,song_0253,ZKQZXVh5MmE,6325,6563,2025-12-05T18:23:53Z
perf_0306,song_0254,ZKQZXVh5MmE,6710,7173,2025-12-05T18:23:53Z
perf_0307,song_0255,ZKQZXVh5MmE,7173,7574,2025-12-05T18:23:53Z
perf_0308,song_0256,ZKQZXVh5MmE,7574,7685,2025-12-05T18:23:53Z
perf_0309,song_0257,ZKQZXVh5MmE,7685,7893,2025-12-05T18:23:53Z
perf_0310,song_0258,ZKQZXVh5MmE,7893,8179,2025-12-05T18:23:53Z
perf_0311,song_0259,ZKQZXVh5MmE,8244,8595,2025-12-05T18:23:53Z
perf_0312,song_0260,ZKQZXVh5MmE,8660,8953,2025-12-05T18:23:53Z
perf_0313,song_0261,ZKQZXVh5MmE,9008,9276,2025-12-05T18:23:53Z
perf_0314,song_0262,ZKQZXVh5MmE,9345,9541,2025-12-05T18:23:53Z
perf_0315,song_0263,ZKQZXVh5MmE,9606,9890,2025-12-05T18:23:53Z
perf_0316,song_0264,ZKQZXVh5MmE,9942,9953,2025-12-05T18:23:53Z
perf_0317,song_0265,ZKQZXVh5MmE,9953,10208,2025-12-05T18:23:53Z
perf_0318,song_0266,ZKQZXVh5MmE,10247,10497,2025-12-05T18:23:53Z
perf_0319,song_0267,ZKQZXVh5MmE,10519,10753,2025-12-05T18:23:53Z
perf_0320,song_0268,ZKQZXVh5MmE,10814,11074,2025-12-05T18:23:53Z
